datetime,mw_consumption,spot_price_eur_mwh,is_holiday,is_school_holiday,holiday_name,hour,day_of_week,month,day_of_month,is_weekend
2026-01-02 02:00:00,61708.0,37.64,0,0,,2,4,1,2,0
2026-01-02 03:00:00,61113.0,27.49,0,0,,3,4,1,2,0
2026-01-02 04:00:00,62325.0,15.09,0,0,,4,4,1,2,0
2026-01-02 05:00:00,65212.0,10.04,0,0,,5,4,1,2,0
2026-01-02 06:00:00,67475.0,8.19,0,0,,6,4,1,2,0
2026-01-02 07:00:00,69675.0,58.41,0,0,,7,4,1,2,0
2026-01-02 08:00:00,71975.0,83.02,0,0,,8,4,1,2,0
2026-01-02 09:00:00,73908.0,97.5,0,0,,9,4,1,2,0
2026-01-02 10:00:00,74007.0,98.97,0,0,,10,4,1,2,0
2026-01-02 11:00:00,74647.0,90.64,0,0,,11,4,1,2,0
2026-01-02 12:00:00,73026.0,80.67,0,0,,12,4,1,2,0
2026-01-02 13:00:00,70918.0,70.78,0,0,,13,4,1,2,0
2026-01-02 14:00:00,69294.0,68.97,0,0,,14,4,1,2,0
2026-01-02 15:00:00,68657.0,74.44,0,0,,15,4,1,2,0
2026-01-02 16:00:00,70880.0,82.57,0,0,,16,4,1,2,0
2026-01-02 17:00:00,74514.0,94.46,0,0,,17,4,1,2,0
2026-01-02 18:00:00,75840.0,101.72,0,0,,18,4,1,2,0
2026-01-02 19:00:00,73833.0,102.8,0,0,,19,4,1,2,0
2026-01-02 20:00:00,71097.0,100.42,0,0,,20,4,1,2,0
2026-01-02 21:00:00,70868.0,90.75,0,0,,21,4,1,2,0
2026-01-02 22:00:00,71332.0,90.36,0,0,,22,4,1,2,0
2026-01-02 23:00:00,69706.0,87.27,0,0,,23,4,1,2,0
2026-01-03 00:00:00,67408.0,84.34,0,0,,0,5,1,3,1
2026-01-03 01:00:00,65834.0,80.9,0,0,,1,5,1,3,1
2026-01-03 02:00:00,63672.0,79.3,0,0,,2,5,1,3,1
2026-01-03 03:00:00,62524.0,77.77,0,0,,3,5,1,3,1
2026-01-03 04:00:00,62992.0,74.44,0,0,,4,5,1,3,1
2026-01-03 05:00:00,64318.0,74.18,0,0,,5,5,1,3,1
2026-01-03 06:00:00,66358.0,73.46,0,0,,6,5,1,3,1
2026-01-03 07:00:00,68786.0,78.56,0,0,,7,5,1,3,1
2026-01-03 08:00:00,71336.0,87.85,0,0,,8,5,1,3,1
2026-01-03 09:00:00,72757.0,95.35,0,0,,9,5,1,3,1
2026-01-03 10:00:00,72696.0,98.94,0,0,,10,5,1,3,1
2026-01-03 11:00:00,73220.0,91.95,0,0,,11,5,1,3,1
2026-01-03 12:00:00,71577.0,87.85,0,0,,12,5,1,3,1
2026-01-03 13:00:00,69268.0,85.85,0,0,,13,5,1,3,1
2026-01-03 14:00:00,67530.0,85.11,0,0,,14,5,1,3,1
2026-01-03 15:00:00,66970.0,90.0,0,0,,15,5,1,3,1
2026-01-03 16:00:00,69423.0,95.0,0,0,,16,5,1,3,1
2026-01-03 17:00:00,73400.0,106.16,0,0,,17,5,1,3,1
2026-01-03 18:00:00,75047.0,112.92,0,0,,18,5,1,3,1
2026-01-03 19:00:00,72915.0,111.03,0,0,,19,5,1,3,1
2026-01-03 20:00:00,70704.0,99.78,0,0,,20,5,1,3,1
2026-01-03 21:00:00,71018.0,96.32,0,0,,21,5,1,3,1
2026-01-03 22:00:00,71541.0,95.13,0,0,,22,5,1,3,1
2026-01-03 23:00:00,70325.0,91.53,0,0,,23,5,1,3,1
2026-01-04 00:00:00,68587.0,94.01,0,0,,0,6,1,4,1
2026-01-04 01:00:00,67218.0,87.72,0,0,,1,6,1,4,1
2026-01-04 02:00:00,65076.0,87.13,0,0,,2,6,1,4,1
2026-01-04 03:00:00,63863.0,84.73,0,0,,3,6,1,4,1
2026-01-04 04:00:00,64450.0,82.6,0,0,,4,6,1,4,1
2026-01-04 05:00:00,65355.0,82.51,0,0,,5,6,1,4,1
2026-01-04 06:00:00,67120.0,82.72,0,0,,6,6,1,4,1
2026-01-04 07:00:00,69696.0,84.61,0,0,,7,6,1,4,1
2026-01-04 08:00:00,72017.0,86.6,0,0,,8,6,1,4,1
2026-01-04 09:00:00,73518.0,94.02,0,0,,9,6,1,4,1
2026-01-04 10:00:00,73699.0,103.94,0,0,,10,6,1,4,1
2026-01-04 11:00:00,74384.0,93.85,0,0,,11,6,1,4,1
2026-01-04 12:00:00,71574.0,91.3,0,0,,12,6,1,4,1
2026-01-04 13:00:00,68574.0,86.2,0,0,,13,6,1,4,1
2026-01-04 14:00:00,67139.0,83.5,0,0,,14,6,1,4,1
2026-01-04 15:00:00,66529.0,82.41,0,0,,15,6,1,4,1
2026-01-04 16:00:00,70116.0,80.91,0,0,,16,6,1,4,1
2026-01-04 17:00:00,75908.0,113.99,0,0,,17,6,1,4,1
2026-01-04 18:00:00,78054.0,121.0,0,0,,18,6,1,4,1
2026-01-04 19:00:00,76054.0,123.5,0,0,,19,6,1,4,1
2026-01-04 20:00:00,73776.0,121.3,0,0,,20,6,1,4,1
2026-01-04 21:00:00,73612.0,106.87,0,0,,21,6,1,4,1
2026-01-04 22:00:00,74026.0,98.73,0,0,,22,6,1,4,1
2026-01-04 23:00:00,72792.0,97.61,0,0,,23,6,1,4,1
2026-01-05 00:00:00,71362.0,107.84,0,0,,0,0,1,5,0
2026-01-05 01:00:00,70713.0,92.96,0,0,,1,0,1,5,0
2026-01-05 02:00:00,68866.0,87.21,0,0,,2,0,1,5,0
2026-01-05 03:00:00,68300.0,86.36,0,0,,3,0,1,5,0
2026-01-05 04:00:00,70558.0,86.25,0,0,,4,0,1,5,0
2026-01-05 05:00:00,75160.0,87.46,0,0,,5,0,1,5,0
2026-01-05 06:00:00,81220.0,87.38,0,0,,6,0,1,5,0
2026-01-05 07:00:00,85395.0,114.46,0,0,,7,0,1,5,0
2026-01-05 08:00:00,87438.0,145.35,0,0,,8,0,1,5,0
2026-01-05 09:00:00,87734.0,162.99,0,0,,9,0,1,5,0
2026-01-05 10:00:00,87259.0,162.46,0,0,,10,0,1,5,0
2026-01-05 11:00:00,87110.0,125.96,0,0,,11,0,1,5,0
2026-01-05 12:00:00,84807.0,124.16,0,0,,12,0,1,5,0
2026-01-05 13:00:00,82888.0,120.82,0,0,,13,0,1,5,0
2026-01-05 14:00:00,81471.0,111.59,0,0,,14,0,1,5,0
2026-01-05 15:00:00,80631.0,121.74,0,0,,15,0,1,5,0
2026-01-05 16:00:00,82737.0,121.74,0,0,,16,0,1,5,0
2026-01-05 17:00:00,86746.0,140.43,0,0,,17,0,1,5,0
2026-01-05 18:00:00,88283.0,219.44,0,0,,18,0,1,5,0
2026-01-05 19:00:00,84176.0,222.12,0,0,,19,0,1,5,0
2026-01-05 20:00:00,80335.0,171.3,0,0,,20,0,1,5,0
2026-01-05 21:00:00,79490.0,137.82,0,0,,21,0,1,5,0
2026-01-05 22:00:00,79137.0,128.71,0,0,,22,0,1,5,0
2026-01-05 23:00:00,77373.0,119.51,0,0,,23,0,1,5,0
2026-01-06 00:00:00,76132.0,114.77,0,0,,0,1,1,6,0
2026-01-06 01:00:00,75178.0,110.0,0,0,,1,1,1,6,0
2026-01-06 02:00:00,73146.0,104.37,0,0,,2,1,1,6,0
2026-01-06 03:00:00,72362.0,101.03,0,0,,3,1,1,6,0
2026-01-06 04:00:00,74307.0,99.11,0,0,,4,1,1,6,0
2026-01-06 05:00:00,78684.0,100.39,0,0,,5,1,1,6,0
2026-01-06 06:00:00,84174.0,112.07,0,0,,6,1,1,6,0
2026-01-06 07:00:00,88027.0,121.67,0,0,,7,1,1,6,0
2026-01-06 08:00:00,89888.0,153.51,0,0,,8,1,1,6,0
2026-01-06 09:00:00,89999.0,189.91,0,0,,9,1,1,6,0
2026-01-06 10:00:00,88974.0,176.85,0,0,,10,1,1,6,0
2026-01-06 11:00:00,88350.0,161.63,0,0,,11,1,1,6,0
2026-01-06 12:00:00,85726.0,140.92,0,0,,12,1,1,6,0
2026-01-06 13:00:00,83474.0,133.51,0,0,,13,1,1,6,0
2026-01-06 14:00:00,81664.0,122.61,0,0,,14,1,1,6,0
2026-01-06 15:00:00,80654.0,112.72,0,0,,15,1,1,6,0
2026-01-06 16:00:00,83034.0,128.66,0,0,,16,1,1,6,0
2026-01-06 17:00:00,87052.0,142.17,0,0,,17,1,1,6,0
2026-01-06 18:00:00,88210.0,159.94,0,0,,18,1,1,6,0
2026-01-06 19:00:00,84633.0,154.98,0,0,,19,1,1,6,0
2026-01-06 20:00:00,80942.0,133.99,0,0,,20,1,1,6,0
2026-01-06 21:00:00,80122.0,117.66,0,0,,21,1,1,6,0
2026-01-06 22:00:00,79990.0,109.94,0,0,,22,1,1,6,0
2026-01-06 23:00:00,78061.0,107.88,0,0,,23,1,1,6,0
2026-01-07 00:00:00,76640.0,104.73,0,0,,0,2,1,7,0
2026-01-07 01:00:00,75899.0,95.04,0,0,,1,2,1,7,0
2026-01-07 02:00:00,73750.0,88.2,0,0,,2,2,1,7,0
2026-01-07 03:00:00,72902.0,84.61,0,0,,3,2,1,7,0
2026-01-07 04:00:00,74874.0,81.63,0,0,,4,2,1,7,0
2026-01-07 05:00:00,78864.0,85.74,0,0,,5,2,1,7,0
2026-01-07 06:00:00,83805.0,89.04,0,0,,6,2,1,7,0
2026-01-07 07:00:00,87253.0,106.83,0,0,,7,2,1,7,0
2026-01-07 08:00:00,88020.0,113.7,0,0,,8,2,1,7,0
2026-01-07 09:00:00,87690.0,120.58,0,0,,9,2,1,7,0
2026-01-07 10:00:00,86958.0,120.56,0,0,,10,2,1,7,0
2026-01-07 11:00:00,86967.0,106.29,0,0,,11,2,1,7,0
2026-01-07 12:00:00,84719.0,104.29,0,0,,12,2,1,7,0
2026-01-07 13:00:00,83256.0,104.11,0,0,,13,2,1,7,0
2026-01-07 14:00:00,81526.0,97.13,0,0,,14,2,1,7,0
2026-01-07 15:00:00,79988.0,104.7,0,0,,15,2,1,7,0
2026-01-07 16:00:00,80829.0,110.33,0,0,,16,2,1,7,0
2026-01-07 17:00:00,83977.0,124.53,0,0,,17,2,1,7,0
2026-01-07 18:00:00,84800.0,129.57,0,0,,18,2,1,7,0
2026-01-07 19:00:00,80833.0,134.13,0,0,,19,2,1,7,0
2026-01-07 20:00:00,76935.0,122.97,0,0,,20,2,1,7,0
2026-01-07 21:00:00,75837.0,111.36,0,0,,21,2,1,7,0
2026-01-07 22:00:00,75048.0,92.75,0,0,,22,2,1,7,0
2026-01-07 23:00:00,72746.0,97.94,0,0,,23,2,1,7,0
2026-01-08 00:00:00,70672.0,88.59,0,0,,0,3,1,8,0
2026-01-08 01:00:00,69144.0,85.78,0,0,,1,3,1,8,0
2026-01-08 02:00:00,66674.0,84.7,0,0,,2,3,1,8,0
2026-01-08 03:00:00,65360.0,82.64,0,0,,3,3,1,8,0
2026-01-08 04:00:00,66790.0,81.04,0,0,,4,3,1,8,0
2026-01-08 05:00:00,70714.0,85.26,0,0,,5,3,1,8,0
2026-01-08 06:00:00,75395.0,87.69,0,0,,6,3,1,8,0
2026-01-08 07:00:00,77926.0,105.98,0,0,,7,3,1,8,0
2026-01-08 08:00:00,78454.0,169.28,0,0,,8,3,1,8,0
2026-01-08 09:00:00,78289.0,183.56,0,0,,9,3,1,8,0
2026-01-08 10:00:00,77713.0,204.01,0,0,,10,3,1,8,0
2026-01-08 11:00:00,78294.0,175.17,0,0,,11,3,1,8,0
2026-01-08 12:00:00,76618.0,137.46,0,0,,12,3,1,8,0
2026-01-08 13:00:00,75764.0,126.8,0,0,,13,3,1,8,0
2026-01-08 14:00:00,74454.0,108.82,0,0,,14,3,1,8,0
2026-01-08 15:00:00,73092.0,110.78,0,0,,15,3,1,8,0
2026-01-08 16:00:00,73382.0,95.56,0,0,,16,3,1,8,0
2026-01-08 17:00:00,75782.0,82.22,0,0,,17,3,1,8,0
2026-01-08 18:00:00,76180.0,95.0,0,0,,18,3,1,8,0
2026-01-08 19:00:00,72202.0,99.0,0,0,,19,3,1,8,0
2026-01-08 20:00:00,68234.0,97.5,0,0,,20,3,1,8,0
2026-01-08 21:00:00,67107.0,90.32,0,0,,21,3,1,8,0
2026-01-08 22:00:00,66527.0,87.16,0,0,,22,3,1,8,0
2026-01-08 23:00:00,64616.0,82.76,0,0,,23,3,1,8,0
2026-01-09 00:00:00,62651.0,79.35,0,0,,0,4,1,9,0
2026-01-09 01:00:00,61304.0,49.98,0,0,,1,4,1,9,0
2026-01-09 02:00:00,59424.0,42.58,0,0,,2,4,1,9,0
2026-01-09 03:00:00,58880.0,30.0,0,0,,3,4,1,9,0
2026-01-09 04:00:00,60470.0,20.0,0,0,,4,4,1,9,0
2026-01-09 05:00:00,64889.0,41.95,0,0,,5,4,1,9,0
2026-01-09 06:00:00,69808.0,65.02,0,0,,6,4,1,9,0
2026-01-09 07:00:00,73131.0,77.25,0,0,,7,4,1,9,0
2026-01-09 08:00:00,74190.0,87.17,0,0,,8,4,1,9,0
2026-01-09 09:00:00,74463.0,91.28,0,0,,9,4,1,9,0
2026-01-09 10:00:00,74570.0,93.49,0,0,,10,4,1,9,0
2026-01-09 11:00:00,75187.0,88.04,0,0,,11,4,1,9,0
2026-01-09 12:00:00,74288.0,85.38,0,0,,12,4,1,9,0
2026-01-09 13:00:00,73017.0,84.92,0,0,,13,4,1,9,0
2026-01-09 14:00:00,72324.0,47.12,0,0,,14,4,1,9,0
2026-01-09 15:00:00,71202.0,70.4,0,0,,15,4,1,9,0
2026-01-09 16:00:00,72464.0,63.19,0,0,,16,4,1,9,0
2026-01-09 17:00:00,75043.0,92.78,0,0,,17,4,1,9,0
2026-01-09 18:00:00,75406.0,92.88,0,0,,18,4,1,9,0
2026-01-09 19:00:00,72094.0,92.96,0,0,,19,4,1,9,0
2026-01-09 20:00:00,68873.0,90.38,0,0,,20,4,1,9,0
2026-01-09 21:00:00,68529.0,87.53,0,0,,21,4,1,9,0
2026-01-09 22:00:00,68401.0,85.98,0,0,,22,4,1,9,0
2026-01-09 23:00:00,66668.0,81.21,0,0,,23,4,1,9,0
2026-01-10 00:00:00,64562.0,81.83,0,0,,0,5,1,10,1
2026-01-10 01:00:00,63060.0,73.31,0,0,,1,5,1,10,1
2026-01-10 02:00:00,60499.0,67.69,0,0,,2,5,1,10,1
2026-01-10 03:00:00,59168.0,62.98,0,0,,3,5,1,10,1
2026-01-10 04:00:00,59685.0,55.0,0,0,,4,5,1,10,1
2026-01-10 05:00:00,60967.0,53.37,0,0,,5,5,1,10,1
2026-01-10 06:00:00,62819.0,55.5,0,0,,6,5,1,10,1
2026-01-10 07:00:00,65729.0,69.12,0,0,,7,5,1,10,1
2026-01-10 08:00:00,68250.0,76.69,0,0,,8,5,1,10,1
2026-01-10 09:00:00,69448.0,90.41,0,0,,9,5,1,10,1
2026-01-10 10:00:00,69686.0,86.17,0,0,,10,5,1,10,1
2026-01-10 11:00:00,70992.0,75.92,0,0,,11,5,1,10,1
2026-01-10 12:00:00,70016.0,65.92,0,0,,12,5,1,10,1
2026-01-10 13:00:00,68023.0,64.62,0,0,,13,5,1,10,1
2026-01-10 14:00:00,66734.0,57.81,0,0,,14,5,1,10,1
2026-01-10 15:00:00,66055.0,50.96,0,0,,15,5,1,10,1
2026-01-10 16:00:00,67594.0,74.31,0,0,,16,5,1,10,1
2026-01-10 17:00:00,70771.0,87.77,0,0,,17,5,1,10,1
2026-01-10 18:00:00,71998.0,105.01,0,0,,18,5,1,10,1
2026-01-10 19:00:00,69832.0,126.7,0,0,,19,5,1,10,1
2026-01-10 20:00:00,67376.0,115.98,0,0,,20,5,1,10,1
2026-01-10 21:00:00,67649.0,104.0,0,0,,21,5,1,10,1
2026-01-10 22:00:00,68574.0,100.99,0,0,,22,5,1,10,1
2026-01-10 23:00:00,67650.0,101.76,0,0,,23,5,1,10,1
2026-01-11 00:00:00,65948.0,108.2,0,0,,0,6,1,11,1
2026-01-11 01:00:00,64350.0,98.99,0,0,,1,6,1,11,1
2026-01-11 02:00:00,61804.0,91.99,0,0,,2,6,1,11,1
2026-01-11 03:00:00,60466.0,84.18,0,0,,3,6,1,11,1
2026-01-11 04:00:00,60436.0,85.04,0,0,,4,6,1,11,1
2026-01-11 05:00:00,61177.0,81.64,0,0,,5,6,1,11,1
2026-01-11 06:00:00,62511.0,80.93,0,0,,6,6,1,11,1
2026-01-11 07:00:00,64614.0,81.13,0,0,,7,6,1,11,1
2026-01-11 08:00:00,66584.0,87.02,0,0,,8,6,1,11,1
2026-01-11 09:00:00,68228.0,103.91,0,0,,9,6,1,11,1
2026-01-11 10:00:00,69287.0,103.93,0,0,,10,6,1,11,1
2026-01-11 11:00:00,70378.0,102.68,0,0,,11,6,1,11,1
2026-01-11 12:00:00,68286.0,98.2,0,0,,12,6,1,11,1
2026-01-11 13:00:00,65522.0,90.42,0,0,,13,6,1,11,1
2026-01-11 14:00:00,64180.0,83.39,0,0,,14,6,1,11,1
2026-01-11 15:00:00,63622.0,83.5,0,0,,15,6,1,11,1
2026-01-11 16:00:00,65320.0,75.24,0,0,,16,6,1,11,1
2026-01-11 17:00:00,69887.0,83.5,0,0,,17,6,1,11,1
2026-01-11 18:00:00,72332.0,100.5,0,0,,18,6,1,11,1
2026-01-11 19:00:00,70279.0,102.52,0,0,,19,6,1,11,1
2026-01-11 20:00:00,68054.0,100.99,0,0,,20,6,1,11,1
2026-01-11 21:00:00,67683.0,99.2,0,0,,21,6,1,11,1
2026-01-11 22:00:00,67550.0,95.12,0,0,,22,6,1,11,1
2026-01-11 23:00:00,65871.0,86.82,0,0,,23,6,1,11,1
2026-01-12 00:00:00,63939.0,80.0,0,0,,0,0,1,12,0
2026-01-12 01:00:00,62084.0,81.95,0,0,,1,0,1,12,0
2026-01-12 02:00:00,59822.0,75.4,0,0,,2,0,1,12,0
2026-01-12 03:00:00,59019.0,65.0,0,0,,3,0,1,12,0
2026-01-12 04:00:00,61037.0,60.0,0,0,,4,0,1,12,0
2026-01-12 05:00:00,66140.0,61.23,0,0,,5,0,1,12,0
2026-01-12 06:00:00,70718.0,76.12,0,0,,6,0,1,12,0
2026-01-12 07:00:00,73416.0,90.25,0,0,,7,0,1,12,0
2026-01-12 08:00:00,74073.0,104.09,0,0,,8,0,1,12,0
2026-01-12 09:00:00,73203.0,116.01,0,0,,9,0,1,12,0
2026-01-12 10:00:00,72726.0,100.08,0,0,,10,0,1,12,0
2026-01-12 11:00:00,72644.0,88.81,0,0,,11,0,1,12,0
2026-01-12 12:00:00,71435.0,85.66,0,0,,12,0,1,12,0
2026-01-12 13:00:00,69898.0,82.01,0,0,,13,0,1,12,0
2026-01-12 14:00:00,69013.0,76.14,0,0,,14,0,1,12,0
2026-01-12 15:00:00,67678.0,68.86,0,0,,15,0,1,12,0
2026-01-12 16:00:00,68114.0,74.72,0,0,,16,0,1,12,0
2026-01-12 17:00:00,71572.0,92.84,0,0,,17,0,1,12,0
2026-01-12 18:00:00,72498.0,108.5,0,0,,18,0,1,12,0
2026-01-12 19:00:00,69123.0,116.65,0,0,,19,0,1,12,0
2026-01-12 20:00:00,64962.0,115.0,0,0,,20,0,1,12,0
2026-01-12 21:00:00,64208.0,91.24,0,0,,21,0,1,12,0
2026-01-12 22:00:00,63442.0,88.91,0,0,,22,0,1,12,0
2026-01-12 23:00:00,61084.0,92.04,0,0,,23,0,1,12,0
2026-01-13 00:00:00,58835.0,87.46,0,0,,0,1,1,13,0
2026-01-13 01:00:00,57199.0,82.48,0,0,,1,1,1,13,0
2026-01-13 02:00:00,55144.0,79.28,0,0,,2,1,1,13,0
2026-01-13 03:00:00,54508.0,76.37,0,0,,3,1,1,13,0
2026-01-13 04:00:00,56458.0,74.92,0,0,,4,1,1,13,0
2026-01-13 05:00:00,61212.0,76.07,0,0,,5,1,1,13,0
2026-01-13 06:00:00,66807.0,79.48,0,0,,6,1,1,13,0
